[0.000000] (-) TimerEvent: {}
[0.000568] (-) JobUnselected: {'identifier': 'go2_core'}
[0.000614] (-) JobUnselected: {'identifier': 'go2_navigation2'}
[0.000649] (-) JobUnselected: {'identifier': 'go2_perception'}
[0.000720] (-) JobUnselected: {'identifier': 'go2_slam'}
[0.000743] (go2_description) JobQueued: {'identifier': 'go2_description', 'dependencies': OrderedDict()}
[0.060630] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf\n'}
[0.060734] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history\n'}
[0.060885] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112944.urdf\n'}
[0.061003] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115040.urdf\n'}
[0.061118] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113633.urdf\n'}
[0.061201] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112749.urdf\n'}
[0.061280] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115226.urdf\n'}
[0.061370] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115300.urdf\n'}
[0.061448] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193653.urdf\n'}
[0.061534] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193710.urdf\n'}
[0.061611] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112047.urdf\n'}
[0.061694] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115313.urdf\n'}
[0.061844] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193711.urdf\n'}
[0.061933] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905114759.urdf\n'}
[0.061961] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113059.urdf\n'}
[0.062001] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113755.urdf\n'}
[0.062027] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115021.urdf\n'}
[0.062053] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905114819.urdf\n'}
[0.062092] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904182446.urdf\n'}
[0.062126] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905115022.urdf\n'}
[0.062157] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193705.urdf\n'}
[0.062183] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112735.urdf\n'}
[0.062210] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112217.urdf\n'}
[0.062250] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905113754.urdf\n'}
[0.062283] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230904193644.urdf\n'}
[0.062311] (go2_description) StdoutLine: {'line': b'-- Up-to-date: /home/robot/go2_ws_toolbox/install/go2_description/share/go2_description/urdf/.history/go2_description_20230905112752.urdf\n'}
